timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint
11.500,1.3528598546981812,0.8227870464324951,0.6549916863441467,-0.014774556271731853,0.0,0.0,0.6591621041297913,-1.0158714056015015,-0.8078653812408447,-0.36710280179977417,0.0,0.0
11.600,1.3722738027572632,0.7959811687469482,0.6622931957244873,-0.0069009349681437016,0.0,0.0,0.6611831188201904,-1.0135998725891113,-0.8069494366645813,-0.3793577551841736,0.0,0.0
11.700,1.3722738027572632,0.7959811687469482,0.6622931957244873,-0.0069009349681437016,0.0,0.0,0.6681550741195679,-1.0079659223556519,-0.8104356527328491,-0.3945681154727936,0.0,0.0
11.800,1.3701037168502808,0.8008610010147095,0.6614625453948975,-0.010703724808990955,0.0,0.0,0.6435732245445251,-1.0239460468292236,-0.7870739102363586,-0.3851378858089447,0.0,0.0
11.900,1.3722738027572632,0.7959811687469482,0.6622931957244873,-0.0069009349681437016,0.0,0.0,0.6640275716781616,-1.0103092193603516,-0.805403470993042,-0.3975811004638672,0.0,0.0
12.000,1.3599324226379395,0.8184390068054199,0.6598724722862244,-0.014465528540313244,0.0,0.0,0.6496052742004395,-1.0195181369781494,-0.791144073009491,-0.3943077623844147,0.0,0.0
12.100,1.3407505750656128,0.8518718481063843,0.6552259922027588,-0.026047490537166595,0.0,0.0,0.6288489103317261,-1.0330685377120972,-0.7723845839500427,-0.38153135776519775,0.0,0.0
12.200,1.325282096862793,0.8756215572357178,0.6519014239311218,-0.029255883768200874,0.0,0.0,0.6023586988449097,-1.0497629642486572,-0.7481183409690857,-0.36497172713279724,0.0,0.0
12.300,1.3203728199005127,0.8837472200393677,0.6502460241317749,-0.0326567217707634,0.0,0.0,0.5852159261703491,-1.057050108909607,-0.7285110354423523,-0.3537823259830475,0.0,0.0
12.400,1.3267688751220703,0.8818221092224121,0.6551489233970642,-0.034551311284303665,0.0,0.0,0.5743064880371094,-1.0635757446289062,-0.7183502912521362,-0.34682172536849976,0.0,0.0
12.500,1.3144633769989014,0.9044138789176941,0.6493386626243591,-0.050562284886837006,0.0,0.0,0.564089834690094,-1.0691817998886108,-0.7074187994003296,-0.34568992257118225,0.0,0.0
12.600,1.3164451122283936,0.9151304364204407,0.6495205760002136,-0.07151514291763306,0.0,0.0,0.5914502143859863,-1.0528550148010254,-0.7329191565513611,-0.36317524313926697,0.0,0.0
12.700,1.324522852897644,0.9138243198394775,0.6534561514854431,-0.08136976510286331,0.0,0.0,0.6030129194259644,-1.0453258752822876,-0.7422145009040833,-0.37592583894729614,0.0,0.0
12.800,1.3096668720245361,0.9383389949798584,0.6471700668334961,-0.09383567422628403,0.0,0.0,0.5991456508636475,-1.046873688697815,-0.7359086275100708,-0.38433027267456055,0.0,0.0
12.900,1.1263652739248107,0.865309055362429,0.7857683045523507,-0.12681550426142557,0.0,0.0,0.5938490033149719,-1.0499355282102312,-0.7305956142289298,-0.38248613476753235,0.0,0.0
13.000,0.943063675825085,0.7922791157449995,0.9243665422712053,-0.15979533429656712,0.0,0.0,0.5885523557662964,-1.0529973677226476,-0.7252826009477887,-0.38064199686050415,0.0,0.0
13.100,0.7597620777253594,0.71924917612757,1.06296477999006,-0.19277516433170863,0.0,0.0,0.5832557082176208,-1.0560592072350639,-0.7199695876666478,-0.37879785895347595,0.0,0.0
13.200,0.5764604796256338,0.6462192365101406,1.2015630177089145,-0.22575499436685018,0.0,0.0,0.5779590606689453,-1.05912104674748,-0.7146565743855068,-0.37695372104644775,0.0,0.0
13.300,0.39315888152590817,0.573189296892711,1.3401612554277693,-0.2587348244019917,0.0,0.0,0.5726624131202698,-1.0621828862598963,-0.7093435611043658,-0.37510958313941956,0.0,0.0
13.400,0.2098572834261827,0.5001593572752816,1.4787594931466237,-0.29171465443713324,0.0,0.0,0.5673657655715942,-1.0652447257723128,-0.7040305478232247,-0.37326544523239136,0.0,0.0
13.500,0.026555685326457024,0.4271294176578522,1.6173577308654785,-0.3246944844722748,0.0,0.0,0.5620691180229187,-1.068306565284729,-0.6987175345420837,-0.37142130732536316,0.0,0.0
13.600,0.01718761771917343,0.4306347668170929,1.6128007173538208,-0.32831883430480957,0.0,0.0,0.5246797204017639,-1.091327428817749,-0.6631582379341125,-0.3637222945690155,0.0,0.0
13.700,0.0076788561418652534,0.43065860867500305,1.6081606149673462,-0.3290252983570099,0.0,0.0,0.4598211944103241,-1.1243449449539185,-0.5979816913604736,-0.3317609429359436,0.0,0.0
13.800,-0.006586750037968159,0.4306200444698334,1.60118567943573,-0.32981517910957336,0.0,0.0,0.43532800674438477,-1.1319842338562012,-0.5665224194526672,-0.33104944229125977,0.0,0.0
13.900,-0.0254829004406929,0.4339165985584259,1.5916180610656738,-0.33308812975883484,0.0,0.0,0.3707410395145416,-1.1603206396102905,-0.5017279982566833,-0.29351547360420227,0.0,0.0
14.000,-0.030130479484796524,0.42965221405029297,1.5891412496566772,-0.3411463797092438,0.0,0.0,0.364050030708313,-1.1630909442901611,-0.49510690569877625,-0.28908270597457886,0.0,0.0
14.100,-0.058672331273555756,0.4290257394313812,1.5749648809432983,-0.34065547585487366,0.0,0.0,0.3574918508529663,-1.165352702140808,-0.48738187551498413,-0.29008808732032776,0.0,0.0
14.200,0.09134774655103683,0.4327024221420288,1.470033049583435,-0.3423656225204468,0.0,0.0,0.3644046187400818,-1.16209077835083,-0.49296271800994873,-0.300027459859848,0.0,0.0
14.300,0.07778500765562057,0.4307418167591095,1.4530649185180664,-0.34865498542785645,0.0,0.0,0.3844898045063019,-1.1532278060913086,-0.5115695595741272,-0.31869497895240784,0.0,0.0
14.400,0.05550755187869072,0.4343077540397644,1.4259132146835327,-0.3444419503211975,0.0,0.0,0.3779374957084656,-1.1555877923965454,-0.5038766264915466,-0.3197021186351776,0.0,0.0
14.500,0.0362204872071743,0.43342530727386475,1.4019142389297485,-0.34698590636253357,0.0,0.0,0.37125056982040405,-1.1579657793045044,-0.49608996510505676,-0.3206147849559784,0.0,0.0
14.600,0.031298089772462845,0.4261969327926636,1.3945035934448242,-0.360874742269516,0.0,0.0,0.4176015555858612,-1.1401162147521973,-0.5441995859146118,-0.35743409395217896,0.0,0.0
14.700,0.0025388060603290796,0.4344444274902344,1.3609540462493896,-0.35266292095184326,0.0,0.0,0.4111391007900238,-1.1430565118789673,-0.5378646850585938,-0.3531419634819031,0.0,0.0
14.800,-0.02843722514808178,0.43574145436286926,1.323194146156311,-0.3448532521724701,0.0,0.0,0.3911435008049011,-1.1490325927734375,-0.5144489407539368,-0.33918461203575134,0.0,0.0
14.900,-0.211478634737432,0.40231217443943024,1.3786415457725525,-0.3323560804128647,0.0,0.0,0.4073638767004013,-1.1417421102523804,-0.5303323268890381,-0.34997232258319855,0.0,0.0
15.000,-0.3945200443267822,0.3688828945159912,1.434088945388794,-0.3198589086532593,0.0,0.0,0.4235842525959015,-1.1344516277313232,-0.5462157130241394,-0.36076003313064575,0.0,0.0
15.100,-0.44676995277404785,0.44621882552192327,1.243161916732788,-0.3091226613947323,0.0,0.0,0.42297144588970004,-1.1347322804587228,-0.5456168623197646,-0.3603523685818627,0.0,0.0
15.200,-0.4990198612213135,0.5235547565278553,1.0522348880767822,-0.2983864141362054,0.0,0.0,0.4223586391834986,-1.1350129331861223,-0.5450180116153899,-0.3599447040330796,0.0,0.0
15.300,-0.5512697696685791,0.6008906875337873,0.8613078594207764,-0.28765016687767847,0.0,0.0,0.4217458324772971,-1.1352935859135218,-0.544419160911015,-0.35953703948429655,0.0,0.0
